accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2.02001E+12,2020,10268555,513669,175458,-0.36498,51.466685,1,2,1,1,18-09-2020,6,10:14,25,E09000018,E09000018,3,3005,6,20,6,2,3,315,0,5,1,1,1,0,0,1,1,2,E01033084
2.02001E+12,2020,10268559,534955,173067,-0.059625,51.440528,1,3,2,1,18-09-2020,6,12:49,7,E09000023,E09000023,3,205,6,20,0,-1,6,0,0,4,1,1,1,0,0,1,1,2,E01003254
2.02001E+12,2020,10268562,524828,182781,-0.201823,51.53015,1,3,3,1,18-09-2020,6,15:05,1,E09000033,E09000033,5,0,3,20,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004723
2.02001E+12,2020,10268566,518333,180589,-0.296148,51.511846,1,3,2,1,18-09-2020,6,14:20,27,E09000009,E09000009,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001235
2.02001E+12,2020,10268568,527100,178002,-0.170809,51.486695,1,3,2,1,17-09-2020,5,14:00,12,E09000020,E09000020,3,3217,6,30,99,9,6,0,9,9,1,1,1,9,0,1,3,2,E01002844
2.02001E+12,2020,10268572,513413,182700,-0.366337,51.531827,1,3,2,1,18-09-2020,6,16:00,27,E09000009,E09000009,4,455,6,20,3,4,5,0,0,0,1,1,1,0,0,1,1,2,E01001262
2.02001E+12,2020,10268577,536404,182480,-0.035156,51.52477,1,3,1,1,17-09-2020,5,19:50,5,E09000030,E09000030,3,1205,9,20,6,2,3,11,0,5,6,1,1,0,0,1,3,2,E01004270
2.02001E+12,2020,10268581,529280,184367,-0.137095,51.543403,1,3,2,1,18-09-2020,6,16:45,2,E09000007,E09000007,3,503,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01000867
2.02001E+12,2020,10268583,534441,182628,-0.063378,51.52657,1,2,3,1,18-09-2020,6,16:27,5,E09000030,E09000030,3,1209,6,20,6,4,6,0,0,8,1,1,1,0,0,1,1,2,E01004211
2.02001E+12,2020,10268588,513071,183284,-0.371079,51.537145,1,2,3,1,18-09-2020,6,12:40,27,E09000009,E09000009,5,0,7,20,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01001263
2.02001E+12,2020,10268592,526437,184505,-0.178021,51.545286,1,3,2,1,15-09-2020,3,14:16,2,E09000007,E09000007,3,41,9,30,3,4,5,0,9,9,1,1,1,0,0,1,3,2,E01000960
2.02001E+12,2020,10268593,533525,184753,-0.07577,51.545884,1,3,2,1,18-09-2020,6,18:00,4,E09000012,E09000012,3,104,3,30,6,2,3,10,0,5,1,1,1,0,0,1,1,2,E01001756
2.02001E+12,2020,10268596,527527,183278,-0.162755,51.534014,1,2,2,1,18-09-2020,6,16:26,1,E09000033,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004727
2.02001E+12,2020,10268598,535503,181200,-0.048628,51.513484,1,3,2,1,17-09-2020,5,17:17,5,E09000030,E09000030,3,13,9,30,99,9,6,0,9,9,1,1,1,0,0,1,3,2,E01004305
2.02001E+12,2020,10268599,531019,185384,-0.111654,51.552142,1,2,2,1,17-09-2020,5,17:40,3,E09000019,E09000019,3,1,6,20,3,4,6,0,0,5,1,1,1,0,0,1,3,2,E01033491
2.02001E+12,2020,10268600,523680,185887,-0.217274,51.558317,1,3,2,1,18-09-2020,6,18:22,28,E09000003,E09000003,3,5,3,30,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01000141
2.02001E+12,2020,10268605,532095,178815,-0.098605,51.492858,1,3,1,1,18-09-2020,6,17:24,8,E09000028,E09000028,3,215,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01032720
2.02001E+12,2020,10268608,535337,186452,-0.049001,51.56072,1,3,2,1,18-09-2020,6,17:10,4,E09000012,E09000012,3,104,6,20,3,2,5,0,0,0,1,1,1,0,0,2,1,2,E01001793
2.02001E+12,2020,10268610,526633,175779,-0.178327,51.466821,1,3,2,1,18-09-2020,6,18:35,10,E09000032,E09000032,3,3205,6,30,3,2,5,0,0,5,4,1,1,0,0,1,1,2,E01004535
2.02001E+12,2020,10268613,535841,181885,-0.043496,51.519559,1,3,2,1,18-09-2020,6,19:15,5,E09000030,E09000030,5,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004284
2.02001E+12,2020,10268617,527832,182280,-0.158722,51.524977,1,3,2,2,18-09-2020,6,15:45,1,E09000033,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004727
2.02001E+12,2020,10268620,512596,180404,-0.378844,51.511355,1,3,1,2,18-09-2020,6,20:20,27,E09000009,E09000009,3,4020,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001361
2.02001E+12,2020,10268628,535187,171678,-0.056819,51.42799,1,3,2,1,18-09-2020,6,15:05,7,E09000023,E09000023,3,2216,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003329
2.02001E+12,2020,10268629,533927,183892,-0.070303,51.538051,1,3,2,2,18-09-2020,6,18:40,4,E09000012,E09000012,4,108,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001820
2.02001E+12,2020,10268630,534038,181437,-0.069637,51.515963,1,3,2,1,18-09-2020,6,16:10,5,E09000030,E09000030,3,11,6,20,3,2,4,134,0,4,1,1,1,0,0,1,1,2,E01004325
2.02001E+12,2020,10268637,525983,175232,-0.187874,51.46205,1,2,2,2,18-09-2020,6,16:25,10,E09000032,E09000032,6,0,1,30,3,4,6,0,9,9,1,1,1,0,0,1,3,2,E01004509
2.02001E+12,2020,10268640,530198,176097,-0.126915,51.468871,1,3,2,2,18-09-2020,6,12:30,9,E09000022,E09000022,3,3,6,20,3,2,5,0,0,9,1,1,1,0,0,1,3,2,E01003090
2.02001E+12,2020,10268642,526443,178760,-0.179995,51.493654,1,3,2,1,18-09-2020,6,19:40,12,E09000020,E09000020,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01002835
2.02001E+12,2020,10268644,536457,178887,-0.035783,51.492469,1,3,2,1,18-09-2020,6,20:38,7,E09000023,E09000023,4,206,6,30,0,-1,6,0,0,0,4,1,1,0,0,1,1,2,E01003250
2.02001E+12,2020,10268646,534241,181347,-0.066748,51.515106,1,3,2,1,18-09-2020,6,20:00,5,E09000030,E09000030,3,13,6,30,6,2,5,0,0,0,4,1,1,0,0,1,1,2,E01004325
2.02001E+12,2020,10268650,531912,187295,-0.098065,51.569107,1,2,4,2,18-09-2020,6,20:57,4,E09000012,E09000012,3,503,6,30,3,4,6,0,0,0,4,1,1,0,3,1,1,2,E01001714
2.02001E+12,2020,10268659,533773,183060,-0.072838,51.530611,1,3,2,2,18-09-2020,6,15:10,5,E09000030,E09000030,3,1208,6,20,3,2,6,0,9,1,1,1,1,0,0,1,3,2,E01004318
2.02001E+12,2020,10268663,513216,175673,-0.371429,51.468708,1,3,2,1,17-09-2020,5,15:40,25,E09000018,E09000018,3,3006,7,20,5,2,6,0,9,9,1,1,1,0,0,1,3,2,E01002664
2.02001E+12,2020,10268670,518488,186210,-0.292025,51.562333,1,3,2,1,18-09-2020,6,21:45,28,E09000005,E09000005,3,4088,6,30,7,2,5,0,0,5,4,1,1,0,0,1,1,2,E01000576
2.02001E+12,2020,10268672,534992,182129,-0.055632,51.521955,1,3,2,1,18-09-2020,6,17:24,5,E09000030,E09000030,3,107,6,20,6,2,6,0,9,5,1,1,1,0,0,1,3,2,E01004206
2.02001E+12,2020,10268676,526394,179627,-0.18039,51.501457,1,2,2,3,19-09-2020,7,01:40,1,E09000033,E09000033,3,315,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,2,E01004688
2.02001E+12,2020,10268678,529952,171579,-0.132112,51.428325,1,3,2,1,18-09-2020,6,22:30,9,E09000022,E09000022,3,216,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003119
2.02001E+12,2020,10268679,529304,186537,-0.135952,51.562899,1,3,2,1,19-09-2020,7,01:45,3,E09000019,E09000019,3,400,7,20,9,4,5,0,0,0,4,1,1,0,0,1,1,2,E01002773
2.02001E+12,2020,10268682,522620,187251,-0.23208,51.570807,1,3,2,1,18-09-2020,6,14:40,30,E09000005,E09000005,3,5,1,20,1,2,3,406,0,0,1,8,1,0,0,1,3,2,E01000499
2.02001E+12,2020,10268685,533843,185195,-0.071019,51.54978,1,3,2,1,19-09-2020,7,04:18,4,E09000012,E09000012,5,0,6,20,3,4,5,0,0,0,4,1,1,0,0,1,1,2,E01001748
2.02001E+12,2020,10268691,527142,181624,-0.168899,51.519237,1,3,2,1,19-09-2020,7,09:20,1,E09000033,E09000033,3,5,6,20,7,2,3,4205,0,5,5,1,1,0,2,1,1,2,E01004661
2.02001E+12,2020,10268692,526792,175069,-0.176293,51.460405,1,3,2,1,19-09-2020,7,09:00,10,E09000032,E09000032,3,3036,6,20,3,4,6,0,0,1,1,1,1,0,0,1,1,2,E01004508
2.02001E+12,2020,10268705,534870,186074,-0.055879,51.557435,1,3,2,1,19-09-2020,7,10:15,4,E09000012,E09000012,3,107,6,20,3,4,6,0,0,5,1,1,1,0,0,1,1,2,E01001792
2.02001E+12,2020,10268707,513792,185083,-0.360106,51.553169,1,3,2,1,19-09-2020,7,08:40,27,E09000009,E09000009,3,312,1,20,2,4,6,0,0,5,1,1,1,0,0,1,3,2,E01001315
2.02001E+12,2020,10268715,513169,175023,-0.372314,51.462876,1,3,2,1,12-09-2020,7,22:30,25,E09000018,E09000018,6,0,9,20,0,-1,6,0,9,9,4,8,1,0,0,1,3,2,E01002651
2.02001E+12,2020,10268716,526050,177549,-0.186085,51.482859,1,3,2,1,18-09-2020,6,20:50,12,E09000020,E09000020,3,304,6,40,3,4,6,0,0,9,4,1,1,0,0,1,3,2,E01002912
2.02001E+12,2020,10268719,531015,175308,-0.115452,51.461592,1,3,2,1,19-09-2020,7,12:01,9,E09000022,E09000022,3,23,3,20,0,-1,6,0,0,5,1,1,1,0,0,1,1,2,E01003047
2.02001E+12,2020,10268722,527878,172224,-0.161696,51.434593,1,3,2,1,18-09-2020,6,16:25,10,E09000032,E09000032,3,24,6,30,3,4,6,0,0,9,1,1,1,9,9,1,3,2,E01004481
2.02001E+12,2020,10268723,532273,173497,-0.09803,51.445025,1,3,1,1,18-09-2020,6,15:45,9,E09000022,E09000022,5,0,6,20,2,4,6,0,0,8,1,1,1,0,0,1,3,2,E01003170
2.02001E+12,2020,10268741,511115,184503,-0.398885,51.548489,1,2,2,1,17-09-2020,5,12:55,26,E09000017,E09000017,3,4180,1,30,1,4,3,40,0,8,1,1,1,0,0,1,3,2,E01002499
2.02001E+12,2020,10268744,531887,179063,-0.101506,51.495135,1,3,2,1,19-09-2020,7,12:50,8,E09000028,E09000028,3,302,3,30,7,4,3,201,0,4,1,1,1,0,0,1,1,2,E01003932
2.02001E+12,2020,10268755,528820,182671,-0.144345,51.528266,1,3,2,2,19-09-2020,7,01:30,2,E09000007,E09000007,3,4201,6,20,0,-1,6,0,9,9,7,1,1,0,0,1,3,2,E01000946
2.02001E+12,2020,10268756,526349,184202,-0.179398,51.542583,1,3,7,1,19-09-2020,7,14:15,2,E09000007,E09000007,5,0,6,20,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01000961
2.02001E+12,2020,10268767,527912,182215,-0.157593,51.524374,1,2,2,1,19-09-2020,7,14:35,1,E09000033,E09000033,6,0,3,20,9,2,6,0,0,5,1,1,1,0,0,1,1,2,E01004727
2.02001E+12,2020,10268779,519882,184237,-0.272596,51.544307,1,3,2,3,19-09-2020,7,17:30,28,E09000005,E09000005,3,406,7,30,6,2,3,404,0,4,1,1,1,0,0,1,1,2,E01033456
2.02001E+12,2020,10268788,525351,181996,-0.194567,51.52298,1,3,2,1,19-09-2020,7,17:43,1,E09000033,E09000033,3,404,6,30,3,4,5,0,9,9,1,1,1,9,0,1,3,2,E01004756
2.02001E+12,2020,10268793,524638,178262,-0.206158,51.489579,1,3,2,1,19-09-2020,7,17:15,11,E09000013,E09000013,4,317,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001914
2.02001E+12,2020,10268794,522720,179478,-0.233347,51.500927,1,3,2,1,19-09-2020,7,17:54,11,E09000013,E09000013,3,402,6,30,3,4,5,0,0,5,1,1,1,0,0,1,3,2,E01001858
2.02001E+12,2020,10268798,523328,175880,-0.225847,51.468458,1,3,2,1,19-09-2020,7,17:50,10,E09000032,E09000032,4,306,6,30,3,4,6,0,9,9,1,1,1,0,0,1,3,2,E01004605
2.02001E+12,2020,10268808,521822,185482,-0.244202,51.555081,1,3,2,1,19-09-2020,7,19:50,28,E09000005,E09000005,3,4088,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000512
2.02001E+12,2020,10268809,534773,186509,-0.057111,51.561367,1,3,1,1,19-09-2020,7,12:15,4,E09000012,E09000012,3,107,6,20,0,-1,6,0,0,4,1,1,1,0,0,1,1,2,E01001798
2.02001E+12,2020,10268814,537589,176853,-0.020279,51.473917,1,3,2,1,19-09-2020,7,18:00,6,E09000011,E09000011,3,2,6,30,0,-1,6,0,0,4,1,1,1,0,0,1,1,2,E01001644
2.02001E+12,2020,10268818,532659,186878,-0.087451,51.565184,1,3,2,3,19-09-2020,7,14:08,4,E09000012,E09000012,4,105,6,20,6,4,6,0,0,1,1,1,1,0,0,1,1,2,E01001804
2.02001E+12,2020,10268819,535226,186812,-0.050464,51.563981,1,3,2,1,19-09-2020,7,17:20,4,E09000012,E09000012,6,0,6,20,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01033710
2.02001E+12,2020,10268821,514838,183217,-0.345634,51.536186,1,3,2,1,19-09-2020,7,09:16,27,E09000009,E09000009,3,40,9,30,1,2,3,40,0,0,1,1,1,0,9,1,3,2,E01001266
2.02001E+12,2020,10268829,533653,186960,-0.073088,51.565686,1,3,2,1,19-09-2020,7,21:12,4,E09000012,E09000012,3,10,6,20,0,-1,6,0,0,4,4,1,1,0,0,1,1,2,E01001800
2.02001E+12,2020,10268831,534034,187492,-0.067391,51.570376,1,3,2,1,16-09-2020,4,15:30,4,E09000012,E09000012,6,0,2,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001826
2.02001E+12,2020,10268835,536620,175397,-0.034785,51.461067,1,3,2,2,19-09-2020,7,21:30,7,E09000023,E09000023,4,218,6,20,8,4,6,0,0,5,7,1,1,0,0,1,3,2,E01003214
2.02001E+12,2020,10268836,538213,185004,-0.008106,51.547012,1,3,1,2,19-09-2020,7,21:05,17,E09000025,E09000025,6,0,6,30,3,2,6,0,2,4,4,1,1,0,0,2,1,2,E01033583
2.02001E+12,2020,10268839,518253,175374,-0.299045,51.464992,1,3,2,1,19-09-2020,7,15:00,24,E09000027,E09000027,3,316,1,30,1,2,3,307,0,8,1,1,1,0,0,1,1,2,E01003860
2.02001E+12,2020,10268842,523741,180641,-0.218237,51.511157,1,3,1,1,19-09-2020,7,18:30,12,E09000020,E09000020,6,0,3,40,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01002870
2.02001E+12,2020,10268843,525423,177191,-0.195237,51.47978,1,3,2,1,19-09-2020,7,16:15,11,E09000013,E09000013,3,304,6,20,7,2,4,318,0,5,1,1,1,0,0,1,1,2,E01001920
2.02001E+12,2020,10268849,530472,176740,-0.122736,51.474587,1,2,3,1,19-09-2020,7,23:35,9,E09000022,E09000022,3,203,3,30,6,2,5,0,0,4,4,1,1,0,0,1,1,2,E01003126
2.02001E+12,2020,10268852,533399,178984,-0.079768,51.494071,1,3,2,1,19-09-2020,7,17:09,8,E09000028,E09000028,6,0,6,20,3,3,6,0,0,0,1,1,1,0,0,1,1,2,E01003979
2.02001E+12,2020,10268854,532306,182827,-0.094062,51.528863,1,3,2,1,20-09-2020,1,00:10,3,E09000012,E09000012,3,501,6,20,3,4,6,0,0,0,7,1,1,0,0,1,1,2,E01001779
2.02001E+12,2020,10268856,528663,177127,-0.148628,51.478478,1,3,2,1,20-09-2020,1,01:20,10,E09000032,E09000032,3,3216,6,30,8,4,6,0,0,5,4,1,1,0,0,1,1,2,E01033098
2.02001E+12,2020,10268857,527369,175472,-0.167847,51.463897,1,3,2,1,20-09-2020,1,02:15,10,E09000032,E09000032,3,3036,6,30,6,2,3,3036,0,5,4,1,1,0,0,1,1,2,E01004551
2.02001E+12,2020,10268861,526632,175774,-0.178343,51.466777,1,3,2,1,19-09-2020,7,23:05,10,E09000032,E09000032,3,3205,6,30,7,2,5,0,0,5,4,1,1,0,0,1,1,2,E01004535
2.02001E+12,2020,10268863,531810,171075,-0.105589,51.423366,1,3,1,1,19-09-2020,7,23:00,9,E09000022,E09000022,3,215,6,30,8,4,6,0,0,0,4,1,1,0,1,1,1,2,E01003087
2.02001E+12,2020,10268864,531180,175947,-0.112841,51.467297,1,3,3,1,19-09-2020,7,23:00,9,E09000022,E09000022,6,0,6,20,3,4,3,23,0,0,4,1,1,0,0,1,1,2,E01003047
2.02001E+12,2020,10268868,523490,181918,-0.221405,51.522688,1,2,1,2,20-09-2020,1,03:37,12,E09000020,E09000020,5,0,6,20,3,4,6,0,0,1,4,1,1,0,0,1,1,2,E01002906
2.02001E+12,2020,10268888,527743,180964,-0.160481,51.51317,1,3,2,1,19-09-2020,7,16:30,1,E09000033,E09000033,3,5,9,30,1,2,3,40,9,9,1,1,9,0,0,1,3,2,E01004680
2.02001E+12,2020,10268889,534855,183301,-0.057157,51.532519,1,3,2,1,05-09-2020,7,09:53,5,E09000030,E09000030,3,1208,6,30,6,2,4,127,0,5,1,8,1,0,0,1,3,2,E01004197
2.02001E+12,2020,10268891,510039,174195,-0.417609,51.45605,1,3,3,1,18-09-2020,6,13:20,25,E09000018,E09000018,3,315,6,30,3,4,6,0,9,0,1,1,1,0,0,1,3,2,E01002595
2.02001E+12,2020,10268895,536231,185225,-0.036587,51.549479,1,3,2,1,20-09-2020,1,11:09,4,E09000012,E09000012,4,112,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001847
2.02001E+12,2020,10268900,534927,178365,-0.058007,51.488145,1,2,2,2,20-09-2020,1,07:04,8,E09000028,E09000028,3,2208,6,20,9,2,5,0,0,0,1,1,1,0,0,1,1,2,E01003986
2.02001E+12,2020,10268913,512386,185675,-0.380188,51.558772,1,3,2,1,20-09-2020,1,11:28,26,E09000017,E09000017,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002496
2.02001E+12,2020,10268921,528139,183552,-0.153836,51.536338,1,2,2,1,20-09-2020,1,13:25,1,E09000033,E09000033,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004730
2.02001E+12,2020,10268923,536381,175878,-0.038038,51.465447,1,3,2,3,20-09-2020,1,12:15,7,E09000023,E09000023,4,2142,6,20,3,4,5,0,0,0,1,1,1,0,0,1,1,2,E01003344
2.02001E+12,2020,10268931,527307,178436,-0.167672,51.490549,1,3,1,1,20-09-2020,1,12:57,12,E09000020,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002862
2.02001E+12,2020,10268936,528724,176907,-0.14783,51.476487,1,3,2,1,20-09-2020,1,10:15,10,E09000032,E09000032,3,3205,6,30,7,2,3,3216,0,5,1,1,1,0,0,1,1,2,E01033100
2.02001E+12,2020,10268940,524393,176091,-0.210448,51.470122,1,3,2,1,19-09-2020,7,15:15,11,E09000013,E09000013,3,219,6,30,3,2,6,0,0,5,1,1,1,0,0,1,3,2,E01001915
2.02001E+12,2020,10268941,518931,179381,-0.287942,51.500864,1,3,3,1,15-09-2020,3,17:00,27,E09000009,E09000009,4,4491,2,20,99,9,6,0,0,1,1,8,1,0,0,1,3,2,E01001231
2.02001E+12,2020,10268944,521168,183894,-0.254178,51.54095,1,3,2,1,19-09-2020,7,21:17,28,E09000005,E09000005,3,4004,3,30,99,9,6,0,0,9,7,1,1,9,9,1,3,2,E01000521
2.02001E+12,2020,10268945,516705,180909,-0.319491,51.51506,1,3,2,2,20-09-2020,1,12:00,27,E09000009,E09000009,6,0,1,20,1,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001227
2.02001E+12,2020,10268946,529520,173830,-0.1375,51.448653,1,3,2,1,20-09-2020,1,13:50,9,E09000022,E09000022,5,0,6,20,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01003160
2.02001E+12,2020,10268949,532947,184818,-0.084076,51.546604,1,3,2,2,20-09-2020,1,14:00,3,E09000019,E09000019,3,104,6,20,6,4,4,102,0,0,1,1,1,0,0,1,1,2,E01002716
2.02001E+12,2020,10268951,533467,183058,-0.077248,51.530665,1,3,2,1,20-09-2020,1,14:25,4,E09000012,E09000012,3,10,3,20,6,2,5,0,0,5,1,1,1,0,9,1,3,2,E01033706
2.02001E+12,2020,10268968,533814,174916,-0.075333,51.457415,1,3,1,1,20-09-2020,1,15:40,8,E09000028,E09000028,3,2216,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003952
2.02001E+12,2020,10268972,520344,187588,-0.26479,51.574325,1,2,2,1,20-09-2020,1,13:15,28,E09000005,E09000005,6,0,6,20,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000623
2.02001E+12,2020,10268976,538473,175652,-0.00803,51.462909,1,3,2,1,20-09-2020,1,17:01,7,E09000023,E09000023,4,220,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003199
2.02001E+12,2020,10268980,538313,177541,-0.009592,51.479923,1,3,2,1,20-09-2020,1,17:51,6,E09000011,E09000011,3,206,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001641
2.02001E+12,2020,10268984,532423,177796,-0.094265,51.483624,1,3,2,1,20-09-2020,1,15:25,8,E09000028,E09000028,3,215,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003923
2.02001E+12,2020,10268986,525745,176950,-0.190688,51.477543,1,3,2,1,20-09-2020,1,16:15,11,E09000013,E09000013,3,308,6,30,3,4,6,0,9,9,1,1,1,0,0,1,3,2,E01001923
2.02001E+12,2020,10268994,534580,173004,-0.065041,51.440051,1,3,1,1,20-09-2020,1,18:50,8,E09000028,E09000028,6,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003945
2.02001E+12,2020,10268996,533454,171520,-0.081791,51.426981,1,3,1,1,10-09-2020,5,22:36,8,E09000028,E09000028,3,2199,2,20,99,9,6,0,9,9,4,8,1,3,2,1,3,2,E01003946
2.02001E+12,2020,10269000,523001,180027,-0.229109,51.5058,1,3,2,1,20-09-2020,1,17:25,11,E09000013,E09000013,3,4020,6,20,5,4,6,0,2,5,1,1,1,0,0,1,1,2,E01001941
2.02001E+12,2020,10269005,533284,184795,-0.079227,51.546318,1,3,2,1,20-09-2020,1,20:55,4,E09000019,E09000019,3,104,6,20,3,3,6,0,0,0,4,1,1,0,0,1,1,2,E01002778
2.02001E+12,2020,10269007,537432,176909,-0.022517,51.474458,1,3,2,1,20-09-2020,1,20:59,6,E09000011,E09000011,3,2,3,30,0,-1,6,0,0,5,4,1,1,0,0,1,1,2,E01001644
2.02001E+12,2020,10269017,511710,176329,-0.392895,51.474904,1,3,2,1,20-09-2020,1,14:25,25,E09000018,E09000018,3,3006,6,30,99,2,6,0,9,9,1,1,1,0,0,1,3,2,E01002622
2.02001E+12,2020,10269020,523031,186776,-0.22632,51.566449,1,3,2,1,20-09-2020,1,22:03,28,E09000005,E09000005,3,5,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000497
2.02001E+12,2020,10269022,533017,188389,-0.081718,51.578678,1,3,2,1,20-09-2020,1,22:50,31,E09000014,E09000014,3,503,6,20,0,-1,6,0,0,0,4,1,1,0,0,1,1,2,E01002054
2.02001E+12,2020,10269024,524940,181832,-0.200546,51.521597,1,3,2,1,20-09-2020,1,14:35,1,E09000033,E09000033,3,40,3,30,0,-1,6,0,0,0,1,1,1,0,0,1,3,2,E01004755
2.02001E+12,2020,10269032,538226,186984,-0.007142,51.564801,1,3,2,1,20-09-2020,1,13:44,13,E09000031,E09000031,4,161,6,20,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01004369
2.02001E+12,2020,10269033,536860,171726,-0.032751,51.42802,1,3,2,2,13-09-2020,1,10:10,7,E09000023,E09000023,3,2218,9,30,3,4,6,0,9,9,1,1,1,9,9,1,3,2,E01003190
2.02001E+12,2020,10269034,528720,171453,-0.149869,51.427473,1,2,1,1,21-09-2020,2,06:00,10,E09000032,E09000032,5,0,6,20,1,4,6,0,0,8,4,1,1,0,0,1,1,2,E01004516
2.02001E+12,2020,10269038,519540,179899,-0.278997,51.505391,1,2,2,1,21-09-2020,2,06:45,27,E09000009,E09000009,3,4000,6,20,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01001354
2.02001E+12,2020,10269047,525827,173008,-0.190909,51.442097,1,3,2,1,18-09-2020,6,19:10,10,E09000032,E09000032,5,0,3,20,7,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004598
2.02001E+12,2020,10269051,534966,173067,-0.059467,51.440525,1,3,2,1,20-09-2020,1,08:17,7,E09000023,E09000023,3,205,6,30,3,2,6,0,0,5,1,1,1,0,0,1,3,2,E01003254
2.02001E+12,2020,10269054,538167,175042,-0.01267,51.457502,1,2,1,1,21-09-2020,2,09:35,7,E09000023,E09000023,5,0,6,20,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01033341
2.02001E+12,2020,10269056,520521,186466,-0.262622,51.564204,1,3,2,2,21-09-2020,2,06:49,28,E09000005,E09000005,3,4088,3,30,6,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000483
2.02001E+12,2020,10269058,527907,184545,-0.156819,51.545315,1,3,1,1,21-09-2020,2,10:40,2,E09000007,E09000007,6,0,2,20,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01000906
2.02001E+12,2020,10269059,527751,175774,-0.162242,51.466525,1,3,1,1,21-09-2020,2,09:50,10,E09000032,E09000032,3,3220,6,30,9,4,6,0,0,5,1,1,1,0,0,1,1,2,E01004585
2.02001E+12,2020,10269068,520633,182494,-0.262368,51.528482,1,3,2,1,17-09-2020,5,21:22,27,E09000009,E09000009,6,0,9,20,0,-1,6,0,9,9,7,1,1,0,0,1,3,2,E01001246
2.02001E+12,2020,10269077,530446,178036,-0.122632,51.486239,1,3,2,1,21-09-2020,2,12:30,9,E09000022,E09000022,3,202,2,30,0,-1,6,0,0,0,1,1,1,0,0,1,1,2,E01003109
2.02001E+12,2020,10269081,530589,176363,-0.121191,51.471172,1,3,1,1,21-09-2020,2,09:35,9,E09000022,E09000022,3,203,3,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003127
2.02001E+12,2020,10269084,533060,188449,-0.081075,51.579207,1,3,2,1,15-09-2020,3,21:00,31,E09000014,E09000014,3,503,6,30,6,2,4,152,0,9,7,1,1,0,0,1,3,2,E01002054
2.02001E+12,2020,10269085,529709,180879,-0.132196,51.511958,1,3,1,1,21-09-2020,2,13:58,1,E09000033,E09000033,3,401,6,20,7,2,5,0,0,4,1,1,1,0,0,1,1,2,E01004763
2.02001E+12,2020,10269086,536484,177013,-0.036118,51.475622,1,3,2,1,15-09-2020,3,19:35,7,E09000023,E09000023,3,2,7,20,3,2,3,20,0,5,7,1,1,0,0,1,3,2,E01003215
